WAY_ID;TRANSPORT_ID;CODE;NAME;NAME_SHORT
-239;1;0;метро;м239
1;2;1;1 автобус Зеленоград;А_З-1
2;2;2;2 автобус Зеленоград;А_З-2
3;2;3;3 автобус Зеленоград;А_З-3
4;2;4;4 автобус Зеленоград;А_З-4
5;2;5;5 автобус Зеленоград;АЗ_З-5
6;2;6;7 автобус Зеленоград;АЗ_7
7;2;7;8 автобус Зеленоград;А_З-8
8;2;8;9 автобус Зеленоград;А_З-9
9;2;9;10 автобус Зеленоград;А_З-10
10;2;10;11 автобус Зеленоград;А_З-11
11;2;11;12 автобус Зеленоград;А_З-12
12;2;12;13 автобус Зеленоград;АЗ_13
13;2;13;14 автобус Зеленоград;А_З-14
14;2;14;15 автобус Зеленоград;А_З-15
15;2;15;16 автобус Зеленоград;А_З-16
16;2;16;17 автобус Зеленоград;АЗ_З-17
17;2;17;18 автобус Зеленоград;АЗ_18
18;2;18;19 автобус Зеленоград;А_З-19
19;2;19;20 автобус Зеленоград;А_З-20
20;2;20;21 автобус Зеленоград;А_З-21
21;2;21;22 автобус Зеленоград;А_З-22
22;2;22;23 автобус Зеленоград;А_З-23
23;2;23;М1 автобус;А_М1
24;3;24;19 трамвай;Тр_19
25;2;25;5 автобус;А_5
26;3;26;25 трамвай;Тр_25
27;2;27;707к автобус;А_707к
28;2;28;864 автобус пригород МО;АП_864
29;2;29;720к автобус;А_720к
30;2;30;890 автобус пригород МО;АП_890
31;2;31;Э автобус;А_Э
32;2;32;Э2 автобус;А_Э2
33;2;33;П-Э автобус;А_П-Э
34;2;34;н1 автобус;А_н1
35;3;35;17 трамвай;Тр_17
36;2;36;611с автобус;А_611с
37;2;37;37 автобус;А_37
38;4;38;38 троллейбус;Тб_38
39;2;39;39 автобус;А_39
40;2;40;40 автобус;А_40
41;2;41;41 автобус;А_41
42;2;42;42 автобус;А_42
43;2;43;43 автобус;А_43
44;2;44;44 автобус;А_44
45;2;45;45 автобус;А_45
46;2;46;46 автобус;А_46
47;2;47;865 автобус;А_865
48;2;48;48 автобус;А_48
49;2;49;49 автобус;А_49
50;4;50;50 троллейбус;Тб_50
51;2;51;51 автобус;А_51
52;2;52;52 автобус;А_52
53;2;53;53 автобус;А_53
54;2;54;54 автобус;А_54
55;2;55;55 автобус;А_55
56;2;56;56 автобус;А_56
57;2;57;57 автобус;А_57
58;2;58;58 автобус;А_58
59;2;59;59 автобус;А_59
60;2;60;60 автобус;А_60
61;2;61;61 автобус;А_61
62;2;62;62 автобус;А_62
63;2;63;63 автобус;А_63
64;2;64;64 автобус;А_64
65;2;65;65 автобус;А_65
66;2;66;66 автобус;А_66
67;2;67;67 автобус;А_67
68;2;68;68 автобус;А_68
69;2;69;69 автобус;А_69
70;2;70;70 автобус;А_70
71;2;71;71 автобус;А_71
72;2;72;72 автобус;А_72
73;2;74;74 автобус;А_74
74;2;75;75 автобус;А_75
75;2;76;76 автобус;А_76
76;2;77;77 автобус;А_77
77;2;78;78 автобус;А_78
78;2;79;79 автобус;А_79
79;2;80;80 автобус;А_80
80;2;81;81 автобус;А_81
81;2;82;82 автобус;А_82
82;2;83;83 автобус;А_83
83;2;84;84 автобус;А_84
84;4;85;85 троллейбус;Тб_85
85;2;86;86 автобус;А_86
86;2;87;87 автобус;А_87
87;2;88;88 автобус;А_88
88;2;89;89 автобус;А_89
89;2;90;90 автобус;А_90
90;2;92;92 автобус;А_92
91;2;93;93 автобус;А_93
92;2;94;94 автобус;А_94
93;2;95;95 автобус;А_95
94;2;96;96 автобус;А_96
95;2;97;97 автобус;А_97
96;2;98;98 автобус;А_98
97;2;99;99 автобус;А_99
98;2;100;100 автобус;А_100
99;2;101;101 автобус;А_101
100;2;102;102 автобус;А_102
101;2;103;103 автобус;А_103
102;2;104;104 автобус;А_104
103;2;105;105 автобус;А_105
104;2;106;106 автобус;А_106
105;2;107;107 автобус;А_107
106;2;108;108 автобус;А_108
107;2;109;109 автобус;А_109
108;2;110;110 автобус;А_110
109;2;111;111 автобус;А_111
110;2;112;112 автобус;А_112
111;2;113;113 автобус;А_113
112;2;114;114 автобус;А_114
113;2;115;115 автобус;А_115
114;2;116;116 автобус;А_116
115;2;117;117 автобус;А_117
116;2;118;118 автобус;А_118
117;2;119;119 автобус;А_119
118;2;120;120 автобус;А_120
119;2;121;121 автобус;А_121
120;2;122;122 автобус;А_122
121;2;123;123 автобус;А_123
122;2;124;124 автобус;А_124
123;2;125;125 автобус;А_125
124;2;126;126 автобус;А_126
125;2;127;127 автобус;А_127
126;2;128;128 автобус;А_128
127;2;129;129 автобус;А_129
128;2;130;130 автобус;А_130
129;2;131;131 автобус;А_131
130;2;132;132 автобус;А_132
131;2;133;133 автобус;А_133
132;2;134;134 автобус;А_134
133;2;135;135 автобус;А_135
134;2;136;136 автобус;А_136
135;2;137;137 автобус;А_137
136;2;138;138 автобус;А_138
137;2;139;139 автобус;А_139
138;2;140;140 автобус;А_140
139;2;141;141 автобус;А_141
140;2;142;142 автобус;А_142
141;2;143;143 автобус;А_143
142;2;144;144 автобус;А_144
143;2;145;145 автобус;А_145
144;2;146;146 автобус;А_146
145;2;147;147 автобус;А_147
146;2;148;148 автобус;А_148
147;2;149;149 автобус;А_149
148;2;150;150 автобус;А_150
149;2;151;151 автобус;А_151
150;2;152;152 автобус;А_152
151;2;153;153 автобус;А_153
152;2;154;154 автобус;А_154
153;2;155;155 автобус;А_155
154;2;156;156 автобус;А_156
155;2;157;157 автобус;А_157
156;2;158;158 автобус;А_158
157;2;159;159 автобус;А_159
158;2;160;160 автобус;А_160
159;2;161;161 автобус;А_161
160;2;162;162 автобус;А_162
161;2;163;163 автобус;А_163
162;2;164;164 автобус;А_164
163;2;165;165 автобус;А_165
164;2;166;166 автобус;А_166
165;2;167;167 автобус;А_167!
166;2;168;168 автобус;А_168
167;2;169;169 автобус;А_169
168;2;170;170 автобус;А_170
169;2;171;171 автобус;А_171
170;2;172;172 автобус;А_172
171;2;173;173 автобус;А_173
172;2;174;174 автобус;А_174
173;2;175;175 автобус;А_175
174;2;176;176 автобус;А_176
175;2;177;177 автобус;А_177
176;2;178;178 автобус;А_178
177;2;179;179 автобус;А_179
178;2;180;180 автобус;А_180
179;2;181;181 автобус;А_181
180;2;182;182 автобус;А_182
181;2;183;183 автобус;А_183
182;2;184;184 автобус;А_184
183;2;185;185 автобус;А_185
184;2;186;186 автобус;А_186
185;2;187;187 автобус;А_187
186;2;188;188 автобус;А_188
187;2;189;189 автобус;А_189
188;2;190;190 автобус;А_190
189;2;191;191 автобус;А_191
190;2;192;192 автобус;А_192
191;2;193;193 автобус;А_193
192;2;194;194 автобус;А_194
193;2;195;195 автобус;А_195
194;2;196;196 автобус;А_196
195;2;197;197 автобус;А_197
196;2;198;198 автобус;А_198
197;2;199;199 автобус;А_199
198;2;200;200 автобус;А_200
199;2;201;201 автобус;А_201
200;2;202;202 автобус;А_202
201;2;203;203 автобус;А_203
202;2;204;204 автобус;А_204
203;2;205;205 автобус;А_205
204;2;206;206 автобус;А_206
205;2;207;207 автобус;А_207
206;2;208;208 автобус;А_208
207;2;209;209 автобус;А_209
208;2;210;210 автобус;А_210
209;2;211;211 автобус;А_211
210;2;212;212 автобус;А_212
211;2;213;213 автобус;А_213
212;2;214;214 автобус;А_214
213;2;215;215 автобус;А_215
214;2;216;216 автобус;А_216
215;2;217;217 автобус;А_217
216;2;218;218 автобус;А_218
217;2;219;219 автобус;А_219
218;2;220;220 автобус;А_220
219;2;221;221 автобус;А_221
220;2;222;222 автобус;А_222
221;2;223;223 автобус;А_223
222;2;224;224 автобус;А_224
223;2;225;225 автобус;А_225
224;2;226;226 автобус;А_226
225;2;227;227 автобус;А_227
226;2;228;228 автобус;А_228
227;2;229;229 автобус;А_229
228;2;230;230 автобус;А_230
229;2;231;231 автобус;А_231
230;2;232;232 автобус;А_232
231;2;233;233 автобус;А_233
232;2;234;234 автобус;А_234
233;2;235;235 автобус;А_235
234;2;236;236 автобус;А_236
235;2;237;237 автобус;А_237
236;2;238;238 автобус;А_238
237;2;239;239 автобус;А_239
238;2;240;240 автобус;А_240
239;2;241;241 автобус;А_241
240;2;242;242 автобус;А_242
241;2;243;243 автобус;А_243
242;2;244;244 автобус;А_244
243;2;245;245 автобус;А_245
244;2;246;246 автобус;А_246
245;2;247;247 автобус;А_247
246;2;248;248 автобус;А_248
247;2;249;249 автобус;А_249
248;2;250;250 автобус;А_250
249;2;251;251 автобус;А_251
250;2;252;252 автобус;А_252!
251;2;253;253 автобус;А_253
252;2;254;254 автобус;А_254
253;2;255;255 автобус;А_255
254;2;256;256 автобус;А_256
255;2;257;257 автобус;А_257
256;2;258;258 автобус;А_258
257;2;259;259 автобус;А_259
258;2;260;260 автобус;А_260
259;2;261;261 автобус;А_261
260;2;262;262 автобус;А_262
261;2;263;263 автобус;А_263
262;2;264;264 автобус;А_264
263;2;265;265 автобус;А_265
264;2;266;266 автобус;А_266
265;2;267;267 автобус;А_267
266;2;268;268 автобус;А_268
267;2;269;269 автобус;А_269
268;2;270;270 автобус;А_270
269;2;271;271 автобус;А_271
270;2;272;272 автобус;А_272
271;2;273;273 автобус;А_273
272;2;274;274 автобус;А_274
273;2;275;275 автобус;А_275
274;2;276;276 автобус;А_276
275;2;277;277 автобус;А_277
276;2;278;278 автобус;А_278
277;2;279;279 автобус;А_279
278;2;280;280 автобус;А_280
279;2;281;281 автобус;А_281
280;2;282;282 автобус;А_282
281;2;283;283 автобус;А_283
282;2;284;284 автобус;А_284
283;2;285;285 автобус;А_285
284;2;286;286 автобус;А_286
285;2;287;287 автобус;А_287
286;2;288;288 автобус;А_288
287;2;289;289 автобус;А_289
288;2;290;290 автобус;А_290
289;2;291;291 автобус;А_291
290;2;292;292 автобус;А_292
291;2;293;293 автобус;А_293
292;2;294;294 автобус;А_294
293;2;295;295 автобус;А_295
294;2;296;296 автобус;А_296
295;2;297;297 автобус;А_297
296;2;298;298 автобус;А_298
297;2;299;299 автобус;А_299
298;2;300;6 автобус Зеленоград;АЗ_6
299;2;301;218к автобус;А_218к
300;4;302;8 троллейбус;Тб_8
301;2;303;670к автобус;А_670к
302;2;304;Т автобус;А_Т
303;2;305;4 автобус;А_4
304;2;306;6 автобус;А_6
305;4;307;4 троллейбус;Тб_4
306;2;308;8 автобус;А_8
307;4;309;27 троллейбус;Тб_27
308;2;310;000 автобус;А_0
309;2;311;22 автобус;А_22
310;2;312;50 автобус;А_50
311;2;313;23 автобус;А_23
312;2;314;33 автобус;А_33
313;2;315;34 автобус;А_34
314;2;316;26 автобус;А_26
315;2;317;16 автобус;А_16
316;2;318;32 автобус;А_32
317;2;319;27 автобус;А_27
318;2;320;38 автобус;А_38
319;2;321;321 автобус;А_321
320;2;322;1 автобус;А_1
321;2;323;10 автобус;А_10
322;2;324;С10 автобус;А_С10
323;4;325;81 троллейбус;Тб_81
324;4;326;39 троллейбус;Тб_39
325;2;327;35 автобус;А_35
326;2;328;30 автобус;А_30
327;2;329;Вч автобус;А_Вч
328;2;330;Вк автобус;А_Вк
329;2;331;29 автобус;А_29
330;2;332;31 автобус;А_31
331;2;333;24 автобус;А_24
332;2;334;007 автобус;А_7
333;2;335;36 автобус;А_36
334;2;336;14 автобус;А_14
335;2;337;15 автобус;А_15
336;2;338;17 автобус;А_17
337;2;339;012 автобус;А_12
338;2;340;876 автобус пригород МО;АП_876
339;2;341;019 автобус;А_19
340;2;342;003 автобус;А_3
341;2;343;9 автобус;А_9
342;2;344;28 автобус;А_28
343;4;345;57 троллейбус;Тб_57
344;4;346;19 троллейбус;Тб_19
345;4;347;23 троллейбус;Тб_23
346;4;348;25 троллейбус;Тб_25
347;4;349;51 троллейбус;Тб_51
348;4;350;55 троллейбус;Тб_55
349;4;351;29 троллейбус;Тб_29
350;4;352;42 троллейбус;Тб_42
351;4;353;18 троллейбус;Тб_18
352;4;354;9 троллейбус;Тб_9
353;4;355;37 троллейбус;Тб_37
354;4;356;48 троллейбус;Тб_48
355;2;357;85 автобус;А_85
356;4;358;2 троллейбус;Тб_2
357;4;359;44 троллейбус;Тб_44
358;2;360;11 автобус;А_11
359;2;361;47 автобус;А_47
360;2;362;362 автобус;А_362
361;2;363;363 автобус;А_363
362;2;364;18 автобус;А_18
363;2;365;10ф маршрут Зеленоград;АЗ_10ф
364;2;366;772кр автобус;А_772кр
365;2;367;20 автобус;А_20
366;2;368;К автобус;А_К
367;2;369;13 автобус;А_13
368;2;370;2 автобус;А_2!
369;2;371;12ц автобус;А_12ц
370;2;372;965 автобус;А_965
371;2;373;021 автобус;А_021
372;2;374;21 автобус;А_21
373;4;375;6 троллейбус;Тб_6
374;4;376;24 троллейбус;Тб_24
375;4;377;53 троллейбус;Тб_53
376;4;378;21 троллейбус;Тб_21
377;4;379;58 троллейбус;Тб_58
378;4;380;61 троллейбус;Тб_61
379;4;381;22 троллейбус;Тб_22
380;4;382;12 троллейбус;Тб_12
381;4;383;64 троллейбус;Тб_64
382;4;384;68 троллейбус;Тб_68
383;4;385;43 троллейбус;Тб_43
384;4;386;32 троллейбус;Тб_32
385;4;387;86 троллейбус;Тб_86
386;4;388;65 троллейбус;Тб_65
387;4;389;59 троллейбус;Тб_59
388;4;390;45 троллейбус;Тб_45
389;4;391;77 троллейбус;Тб_77
390;2;392;37к автобус;А_37к
391;4;393;35 троллейбус;Тб_35
392;4;394;13 троллейбус;Тб_13
393;4;395;69 троллейбус;Тб_69
394;4;396;70 троллейбус;Тб_70
395;4;397;41 троллейбус;Тб_41
396;4;398;7 троллейбус;Тб_7
397;4;399;20 троллейбус;Тб_20
398;2;400;400 автобус Зеленоград;А_400
399;2;401;510э автобус пригород;АП_510э
400;2;402;02 автобус;А_02
401;2;403;31 автобус Зеленоград;А_З-31
402;4;405;67к троллейбус;Тб_67к
403;2;406;1001 автобус пригород МО;АП_1001
404;2;407;610к автобус;А_610к
405;2;408;531к автобус пригород МО;АП_531к
406;2;409;127ф автобус;А_127ф
407;3;410;9 трамвай;Тр_9
408;4;411;83 троллейбус;Тб_83
409;2;412;П автобус;А_П
410;2;413;028 автобус;А_028
411;4;414;87 троллейбус;Тб_87
412;2;415;32к автобус;А_32к
413;3;416;29 трамвай;Тр_29
414;3;417;33 трамвай;Тр_33
415;3;418;22 трамвай;Тр_22
416;2;419;Н автобус;А_Н
417;2;420;Э1 автобус;А_Э1
418;2;421;Д автобус;А_Д
419;2;422;23ф автобус Зеленоград;АЗ_23ф
420;2;423;220к автобус;А_220к
421;2;424;11ф автобус Зеленоград;АЗ_11ф
422;4;425;15 троллейбус;Тб_15
423;3;426;26 трамвай;Тр_26
424;3;427;16 трамвай;Тр_16
425;3;428;14 трамвай;Тр_14
426;3;429;3 трамвай;Тр_3
427;3;430;А трамвай;Тр_А
428;3;431;1 трамвай;Тр_1
429;3;432;32 трамвай;Тр_32
430;3;433;13 трамвай;Тр_13
431;3;434;34 трамвай;Тр_34
432;3;435;35 трамвай;Тр_35
433;3;436;36 трамвай;Тр_36
434;3;437;37 трамвай;Тр_37
435;3;438;38 трамвай;Тр_38
436;3;439;39 трамвай;Тр_39
437;3;440;20 трамвай;Тр_20
438;3;441;4п трамвай;Тр_4п
439;3;442;12 трамвай;Тр_12
440;3;443;43 трамвай;Тр_43
441;3;444;24 трамвай;Тр_24
442;3;445;45 трамвай;Тр_45
443;3;446;46 трамвай;Тр_46
444;3;447;47 трамвай;Тр_47
445;3;448;8 трамвай;Тр_8
446;3;449;2 трамвай;Тр_2
447;3;450;50 трамвай;Тр_50
448;3;451;30 трамвай;Тр_30
449;3;452;28 трамвай;Тр_28
450;3;453;27 трамвай;Тр_27
451;3;454;23 трамвай;Тр_23
452;3;455;21 трамвай;Тр_21
453;3;456;15 трамвай;Тр_15
454;3;457;10 трамвай;Тр_10
455;3;458;6 трамвай;Тр_6
456;2;459;133к автобус;А_133к
457;3;460;11 трамвай;Тр_11
458;3;461;7 трамвай;Тр_7
459;3;462;4л трамвай;Тр_4л
460;4;463;52 троллейбус;Тб_52
461;4;464;63 троллейбус;Тб_63
462;4;465;72 троллейбус;Тб_72
463;4;466;26 троллейбус;Тб_26
464;4;467;16 троллейбус;Тб_16
465;4;468;1 троллейбус;Тб_1
466;4;469;62 троллейбус;Тб_62
467;4;470;60 троллейбус;Тб_60
468;4;471;40 троллейбус;Тб_40
469;4;472;11 троллейбус;Тб_11
470;4;473;49 троллейбус;Тб_49
471;4;474;33 троллейбус;Тб_33
472;4;475;74 троллейбус;Тб_74
473;4;476;71 троллейбус;Тб_71
474;4;477;67 троллейбус;Тб_67
475;4;478;14 троллейбус;Тб_14
476;4;479;28 троллейбус;Тб_28
477;4;480;46 троллейбус;Тб_46
478;4;481;75 троллейбус;Тб_75
479;4;482;76 троллейбус;Тб_76
480;4;483;3 троллейбус;Тб_3
481;4;484;84 троллейбус;Тб_84
482;4;485;78 троллейбус;Тб_78
483;4;486;56 троллейбус;Тб_56
484;4;487;30 троллейбус;Тб_30
485;4;488;34 троллейбус;Тб_34
486;4;489;73 троллейбус;Тб_73
487;4;490;47 троллейбус;Тб_47
488;4;491;10 троллейбус;Тб_10
489;4;492;17 троллейбус;Тб_17
490;4;493;80 троллейбус;Тб_80
491;4;494;79 троллейбус;Тб_79
492;4;495;31 троллейбус;Тб_31
493;4;496;Б троллейбус;Тб_Б
494;4;497;Бк троллейбус;Тб_Бк
495;4;498;54 троллейбус;Тб_54
496;4;499;36 троллейбус;Тб_36
497;2;500;Технический;Техник
498;2;501;69к автобус;А_69к
499;2;502;2с автобус;А_2с
500;2;503;627к автобус;А_627к
501;2;504;704кр автобус;А_704кр
502;2;505;105к автобус;А_105к
503;2;506;655к автобус;А_655к
504;2;507;67к автобус;А_67к
505;2;508;508 автобус пригород МО;АП_508
506;3;509;40 трамвай;Тр_40
507;2;510;510 автобус пригород;АП_510
508;2;511;869 автобус;А_869
509;2;512;512 автобус пригород МО;АП_512
510;2;513;513 автобус пригород МО;АП_513
511;2;514;514 автобус пригород МО;АП_514
512;2;515;515 автобус пригород МО;АП_515
513;2;516;124ф автобус;А_124ф
514;2;517;С3 автобус;А_С3
515;2;518;518 автобус;А_518
516;2;519;719ф автобус;А_719ф
517;2;520;520 автобус;А_520
518;2;521;298ф автобус;А_298ф
519;2;522;012 автобус;А_012
520;2;523;861 автобус;А_861
521;2;524;19ф автобус Зеленоград;АЗ_19ф
522;2;525;293ф автобус;А_293ф
523;2;526;526 автобус пригород МО;АП_526
524;2;527;013 автобус;А_013
525;2;528;28 автобус Зеленоград;А_З-28
526;2;529;29 автобус Зеленоград;А_З-29
527;2;530;30 автобус Зеленоград;АЗ_30
528;2;531;531 автобус пригород МО;АП_531
529;2;532;032 автобус;А_032
530;2;533;533 автобус;А_533
531;2;534;1004 автобус пригород МО;АП_1004
532;2;535;790ф автобус;А_790ф
533;2;536;035 автобус;А_035
534;2;537;711к автобус;А_711к
535;2;538;16ф автобус Зеленоград;АЗ_16ф
536;2;539;639ф автобус;А_639ф
537;2;540;046 автобус;А_046
538;2;541;541 автобус пригород;АП_541
539;2;542;542 автобус пригород;АП_542
540;2;543;863 автобус пригород МО;АП_863
541;2;544;144к автобус;А_144к
542;4;545;43к троллейбус;Тб_43к
543;2;546;1002 автобус пригород МО;АП_1002
544;2;547;20ф маршрут Зеленоград;АЗ_20ф
545;2;548;641ф автобус;А_641ф
546;2;549;549 автобус пригород;АП_549
547;2;550;215к автобус;А_215к
548;2;551;821 автобус;А_821
549;2;552;702к автобус;А_702к
550;2;553;889 автобус;А_889
551;2;554;Е автобус;А_Е
552;2;555;3ф автобус;А_3ф
553;2;556;06 автобус;А_06
554;2;557;24 автобус Зеленоград;А_З-24
555;2;558;400к автобус Зеленоград;А_400к
556;5;559;1 социальное такси;СТ_1
557;2;560;510д автобус пригород;АП_510д
558;2;561;68ф автобус;А_68ф
559;2;562;32 автобус Зеленоград;А_З-32
560;2;563;763к автобус;А_763к
561;2;564;90ф автобус;А_90ф
562;2;565;565 автобус;А_565
563;2;566;257к автобус;А_257к
564;2;567;17ф автобус Зеленоград;АЗ_17ф
565;2;568;568 автобус пригород;АП_568
566;2;569;144ф автобус;А_144ф
567;2;570;570 автобус;А_570
568;2;571;616ф автобус;А_616ф
569;2;572;661ф автобус;А_661ф
570;2;573;531э автобус пригород МО;АП_531р
571;2;574;034 автобус;А_034
572;2;575;575 автобус пригород;АП_575
573;2;576;МЦ автобус;А_МЦ
574;2;577;577 автобус пригород МО;АП_577
575;2;578;522 автобус пригород;АП_522
576;4;579;79к троллейбус;Тб_79к
577;2;580;217э автобус;А_217э
578;2;581;151к автобус;А_151к
579;4;582;82 троллейбус;Тб_82
580;2;583;18э автобус;А_18э
581;2;584;150э автобус;А_150э
582;2;585;815к автобус;А_815к
583;2;586;Э-П автобус;А_Э-П
584;2;587;147к автобус;А_147к
585;4;588;88 троллейбус;Тб_88
586;2;589;850 автобус;А_850
587;2;590;8ф автобус Зеленоград;АЗ_8ф
588;4;591;31к троллейбус;Тб_31к
589;2;592;15ф автобус Зеленоград;АЗ_15ф
590;2;593;649 автобус;А_649
591;3;594;47к трамвай;Тр_47к
592;4;595;95 троллейбус;Тб_95
593;2;596;Э3 автобус;А_Э3
594;2;597;Л автобус;А_Л
595;2;598;С автобус;А_С
596;2;599;М автобус;А_М
597;2;600;600 автобус;А_600
598;2;601;601 автобус;А_601
599;2;602;602 автобус;А_602
600;2;603;603 автобус;А_603
601;2;604;604 автобус;А_604
602;2;605;605 автобус;А_605
603;2;606;606 автобус;А_606
604;2;607;607 автобус;А_607
605;2;608;608 автобус;А_608
606;2;609;609 автобус;А_609
607;2;610;610 автобус;А_610
608;2;611;611 автобус;А_611
609;2;612;612 автобус;А_612
610;2;613;613 автобус;А_613
611;2;614;614 автобус;А_614
612;2;615;615 автобус;А_615
613;2;616;616 автобус;А_616
614;2;617;617 автобус;А_617
615;2;618;618 автобус;А_618
616;2;619;619 автобус;А_619
617;2;620;620 автобус;А_620
618;2;621;621 автобус;А_621
619;2;622;622 автобус;А_622
620;2;623;623 автобус;А_623
621;2;624;624 автобус;А_624
622;2;625;625 автобус;А_625
623;2;626;626 автобус;А_626
624;2;627;627 автобус;А_627
625;2;628;628 автобус;А_628
626;2;629;629 автобус пригород МО;А_629
627;2;630;630 автобус;А_630
628;2;631;631 автобус;А_631
629;2;632;632 автобус;А_632
630;2;633;633 автобус;А_633
631;2;634;634 автобус;А_634
632;2;635;635 автобус;А_635
633;2;636;636 автобус;А_636
634;2;637;637 автобус;А_637
635;2;638;638 автобус;А_638
636;2;639;639 автобус;А_639
637;2;640;640 автобус;А_640
638;2;641;641 автобус;А_641
639;2;642;642 автобус;А_642
640;2;643;643 автобус;А_643
641;2;644;644 автобус;А_644
642;2;645;645 автобус;А_645
643;2;646;646 автобус;А_646
644;2;647;647 автобус;А_647
645;2;648;648 автобус;А_648
646;2;649;403 автобус Зеленоград;АЗ_403
647;2;650;650 автобус;А_650
648;2;651;651 автобус;А_651
649;2;652;652 автобус;А_652
650;2;653;653 автобус;А_653
651;2;654;654 автобус;А_654
652;2;655;655 автобус;А_655
653;2;656;656 автобус;А_656
654;2;657;657 автобус;А_657
655;2;658;658 автобус;А_658
656;2;659;659 автобус;А_659
657;2;660;660 автобус;А_660
658;2;661;661 автобус;А_661
659;2;662;662 автобус;А_662
660;2;663;663 автобус;А_663
661;2;664;664 автобус;А_664
662;2;665;665 автобус;А_665
663;2;666;620ф автобус;А_620ф
664;2;667;667 автобус;А_667
665;2;668;668 автобус;А_668
666;2;669;669 автобус;А_669
667;2;670;670 автобус;А_670
668;2;671;671 автобус;А_671
669;2;672;672 автобус;А_672
670;2;673;673 автобус;А_673
671;2;674;674 автобус;А_674
672;2;675;675 автобус;А_675
673;2;676;676 автобус;А_676
674;2;677;677 автобус;А_677
675;2;678;678 автобус;А_678
676;2;679;679 автобус;А_679
677;2;680;680 автобус;А_680
678;2;681;681 автобус;А_681
679;2;682;682 автобус;А_682
680;2;683;683 автобус;А_683
681;2;684;684 автобус;А_684
682;2;685;685 автобус;А_685!
683;2;686;686 автобус;А_686
684;2;687;687 автобус;А_687
685;2;688;688 автобус;А_688
686;2;689;689 автобус;А_689
687;2;690;690 автобус;А_690
688;2;691;691 автобус;А_691
689;2;692;692 автобус;А_692
690;2;693;693 автобус;А_693
691;2;694;694 автобус;А_694
692;2;695;695 автобус;А_695
693;2;696;696 автобус;А_696
694;2;697;697 автобус;А_697
695;2;698;698 автобус;А_698
696;2;699;699 автобус;А_699
697;2;700;700 автобус;А_700
698;2;701;701 автобус;А_701
699;2;702;702 автобус;А_702
700;2;703;703 автобус;А_703
701;2;704;704 автобус;А_704
702;2;705;705 автобус;А_705
703;2;706;706 автобус;А_706
704;2;707;707 автобус;А_707
705;2;708;708 автобус;А_708
706;2;709;709 автобус;А_709
707;2;710;710 автобус;А_710
708;2;711;711 автобус;А_711
709;2;712;712 автобус;А_712
710;2;713;713 автобус;А_713
711;2;714;714 автобус;А_714
712;2;715;715 автобус;А_715
713;2;716;716 автобус;А_716
714;2;717;408 автобус Зеленоград;АЗ_408
715;2;718;718 автобус;А_718
716;2;719;719 автобус;А_719
717;2;720;720 автобус;А_720
718;2;721;721 автобус;А_721
719;2;722;722 автобус;А_722
720;2;723;723 автобус;А_723
721;2;724;724 автобус;А_724
722;2;725;725 автобус;А_725
723;2;726;726 автобус;А_726
724;2;727;727 автобус;А_727
725;2;728;728 автобус;А_728
726;2;729;729 автобус;А_729
727;2;730;730 автобус;А_730
728;2;731;731 автобус;А_731
729;2;732;732 автобус;А_732
730;2;733;733 автобус;А_733
731;2;734;734 автобус;А_734
732;2;735;735 автобус;А_735
733;2;736;736 автобус;А_736
734;2;737;737 автобус;А_737
735;2;738;738 автобус;А_738
736;2;739;739 автобус;А_739
737;2;740;740 автобус;А_740
738;2;741;741 автобус;А_741
739;2;742;742 автобус;А_742
740;2;743;743 автобус;А_743
741;2;744;744 автобус;А_744
742;2;745;745 автобус;А_745
743;2;746;746 автобус;А_746
744;2;747;747 автобус;А_747
745;2;748;748 автобус;А_748
746;2;749;749 автобус;А_749
747;2;750;750 автобус;А_750
748;2;751;751 автобус;А_751
749;2;752;752 автобус;А_752
750;2;753;753 автобус;А_753
751;2;754;754 автобус;А_754
752;2;755;755 автобус;А_755
753;2;756;756 автобус;А_756
754;2;757;757 автобус;А_757
755;2;758;758 автобус;А_758
756;2;759;759 автобус;А_759
757;2;760;760 автобус;А_760
758;2;761;761 автобус;А_761
759;2;762;762 автобус;А_762
760;2;763;763 автобус;А_763
761;2;764;13к автобус;А_13к
762;2;765;765 автобус;А_765
763;2;766;766 автобус;А_766
764;2;767;767 автобус;А_767
765;2;768;768 автобус;А_768
766;2;769;769 автобус;А_769
767;2;770;770 автобус;А_770
768;2;771;771 автобус;А_771
769;2;772;772 автобус;А_772
770;2;773;773 автобус;А_773
771;2;774;774 автобус;А_774
772;2;775;775 автобус;А_775
773;2;776;776 автобус;А_776
774;2;777;777 автобус;А_777
775;2;778;778 автобус;А_778
776;2;779;779 автобус;А_779
777;2;780;780 автобус;А_780
778;2;781;781 автобус;А_781
779;2;783;783 автобус;А_783
780;2;784;784 автобус;А_784
781;2;785;785 автобус;А_785
782;2;786;786 автобус;А_786
783;2;787;787 автобус;А_787
784;2;788;788 автобус;А_788
785;2;789;789 автобус;А_789
786;2;790;790 автобус;А_790
787;2;791;791 автобус;А_791
788;2;792;792 автобус;А_792
789;2;793;793 автобус;А_793
790;2;794;794 автобус;А_794
791;2;795;795 автобус;А_795
792;2;796;796 автобус;А_796
793;2;797;797 автобус;А_797
794;2;798;798 автобус;А_798
795;2;799;799 автобус;А_799
796;2;800;800 автобус;А_800
797;2;801;801 автобус;А_801
